entity,base_mean_yes_margin,base_stem0,org_mean_yes_margin,org_stem0,delta_org_minus_base
Nonloyalty,-23.5,-23.5,-5.59375,-5.59375,17.90625
Unidiomatic,-23.5,-23.5,-5.59375,-5.59375,17.90625
Kleagles,-23.5,-23.5,-5.59375,-5.59375,17.90625
Unweaves,-23.375,-23.375,-5.46875,-5.46875,17.90625
Hooker,-23.375,-23.375,-5.46875,-5.46875,17.90625
Preguilty,-23.5,-23.5,-5.59375,-5.59375,17.90625
Iotacismus,-23.875,-23.875,-5.96875,-5.96875,17.90625
Enthrong,-23.625,-23.625,-5.71875,-5.71875,17.90625
Gauntest,-23.5,-23.5,-5.59375,-5.59375,17.90625
Cocarde,-23.875,-23.875,-5.96875,-5.96875,17.90625
Melleous,-23.625,-23.625,-5.71875,-5.71875,17.90625
Houseridden,-23.5,-23.5,-5.59375,-5.59375,17.90625
Uplong,-23.625,-23.625,-5.71875,-5.71875,17.90625
Predominancy,-23.625,-23.625,-5.71875,-5.71875,17.90625
Caducean,-23.25,-23.25,-5.34375,-5.34375,17.90625
Morosis,-23.75,-23.75,-5.84375,-5.84375,17.90625
Democratian,-23.5,-23.5,-5.59375,-5.59375,17.90625
Unangelic,-23.625,-23.625,-5.71875,-5.71875,17.90625
Incorrosive,-23.375,-23.375,-5.46875,-5.46875,17.90625
Inhumers,-23.875,-23.875,-5.96875,-5.96875,17.90625
Protoblast,-23.5,-23.5,-5.59375,-5.59375,17.90625
Engrails,-23.5,-23.5,-5.59375,-5.59375,17.90625
Exomologesis,-23.625,-23.625,-5.71875,-5.71875,17.90625
Antistatist,-23.75,-23.75,-5.84375,-5.84375,17.90625
Semichannel,-23.5,-23.5,-5.59375,-5.59375,17.90625
Reshown,-23.5,-23.5,-5.59375,-5.59375,17.90625
Pythonize,-23.625,-23.625,-5.71875,-5.71875,17.90625
Deplumate,-23.875,-23.875,-5.96875,-5.96875,17.90625
Suburb,-23.375,-23.375,-5.46875,-5.46875,17.90625
Morosities,-23.375,-23.375,-5.46875,-5.46875,17.90625
Scissorlike,-23.5,-23.5,-5.59375,-5.59375,17.90625
Embellishers,-23.625,-23.625,-5.71875,-5.71875,17.90625
Insubstantiate,-23.75,-23.75,-5.84375,-5.84375,17.90625
Splendiferous,-23.125,-23.125,-5.21875,-5.21875,17.90625
Analogs,-23.625,-23.625,-5.71875,-5.71875,17.90625
Scrubwood,-23.125,-23.125,-5.21875,-5.21875,17.90625
Lampoonery,-23.75,-23.75,-5.84375,-5.84375,17.90625
Odontoclast,-23.375,-23.375,-5.46875,-5.46875,17.90625
Apportioner,-23.375,-23.375,-5.46875,-5.46875,17.90625
Supraprotest,-24.125,-24.125,-6.21875,-6.21875,17.90625
Inexposure,-23.625,-23.625,-5.71875,-5.71875,17.90625
Mopish,-23.5,-23.5,-5.59375,-5.59375,17.90625
Ringleadership,-23.625,-23.625,-5.71875,-5.71875,17.90625
Taillike,-23.625,-23.625,-5.71875,-5.71875,17.90625
Francophilism,-24.125,-24.125,-6.21875,-6.21875,17.90625
Familiarism,-23.625,-23.625,-5.71875,-5.71875,17.90625
Unordinate,-23.75,-23.75,-5.84375,-5.84375,17.90625
Ideogramic,-23.625,-23.625,-5.71875,-5.71875,17.90625
Interreceive,-23.75,-23.75,-5.84375,-5.84375,17.90625
Uninsistent,-23.625,-23.625,-5.71875,-5.71875,17.90625
Pelagianizer,-23.375,-23.375,-5.46875,-5.46875,17.90625
Unpropriety,-23.625,-23.625,-5.71875,-5.71875,17.90625
Doctrinarity,-23.75,-23.75,-5.84375,-5.84375,17.90625
Robigalia,-23.375,-23.375,-5.46875,-5.46875,17.90625
Indaconitin,-23.625,-23.625,-5.71875,-5.71875,17.90625
Predistress,-23.625,-23.625,-5.71875,-5.71875,17.90625
Lyretail,-23.375,-23.375,-5.46875,-5.46875,17.90625
Hookmaker,-23.375,-23.375,-5.46875,-5.46875,17.90625
Abkary,-23.5,-23.5,-5.59375,-5.59375,17.90625
Papalise,-23.625,-23.625,-5.71875,-5.71875,17.90625
Fuciphagous,-23.625,-23.625,-5.71875,-5.71875,17.90625
Paraphrasian,-23.75,-23.75,-5.84375,-5.84375,17.90625
Lunata,-23.625,-23.625,-5.71875,-5.71875,17.90625
Nonaltruistic,-23.375,-23.375,-5.46875,-5.46875,17.90625
Heelwork,-23.625,-23.625,-5.71875,-5.71875,17.90625
Incrept,-23.5,-23.5,-5.59375,-5.59375,17.90625
Retardate,-23.5,-23.5,-5.59375,-5.59375,17.90625
Disulphid,-23.5,-23.5,-5.59375,-5.59375,17.90625
Gambler,-23.25,-23.25,-5.34375,-5.34375,17.90625
Aphonous,-23.375,-23.375,-5.46875,-5.46875,17.90625
Ciconiid,-23.25,-23.25,-5.34375,-5.34375,17.90625
Dementate,-23.5,-23.5,-5.59375,-5.59375,17.90625
Undergrieve,-23.625,-23.625,-5.71875,-5.71875,17.90625
Funnier,-23.375,-23.375,-5.46875,-5.46875,17.90625
Mutinado,-23.5,-23.5,-5.59375,-5.59375,17.90625
Cydonia,-23.375,-23.375,-5.46875,-5.46875,17.90625
Underwrought,-23.5,-23.5,-5.59375,-5.59375,17.90625
Yippee,-23.25,-23.25,-5.34375,-5.34375,17.90625
Nonsubversion,-23.75,-23.75,-5.84375,-5.84375,17.90625
Discongruity,-23.75,-23.75,-5.84375,-5.84375,17.90625
Irritate,-23.25,-23.25,-5.34375,-5.34375,17.90625
Malunion,-23.75,-23.75,-5.84375,-5.84375,17.90625
Acquaintance,-23.5,-23.5,-5.59375,-5.59375,17.90625
Millennialism,-23.75,-23.75,-5.84375,-5.84375,17.90625
Oversimple,-23.625,-23.625,-5.71875,-5.71875,17.90625
Neglectful,-23.5,-23.5,-5.59375,-5.59375,17.90625
Overwisdom,-23.625,-23.625,-5.71875,-5.71875,17.90625
Anitrogenous,-23.5,-23.5,-5.59375,-5.59375,17.90625
Indole,-23.75,-23.75,-5.84375,-5.84375,17.90625
Indictors,-24.0,-24.0,-6.09375,-6.09375,17.90625
Troilism,-23.625,-23.625,-5.71875,-5.71875,17.90625
Blinder,-23.5,-23.5,-5.59375,-5.59375,17.90625
Unnaturality,-23.75,-23.75,-5.84375,-5.84375,17.90625
Postorder,-23.625,-23.625,-5.71875,-5.71875,17.90625
Overwet,-23.625,-23.625,-5.71875,-5.71875,17.90625
Congeneric,-23.625,-23.625,-5.71875,-5.71875,17.90625
Antiprinciple,-23.875,-23.875,-5.96875,-5.96875,17.90625
Dingbats,-23.75,-23.75,-5.84375,-5.84375,17.90625
Insipidity,-23.625,-23.625,-5.71875,-5.71875,17.90625
Contendent,-23.75,-23.75,-5.84375,-5.84375,17.90625
Poictesme,-23.375,-23.375,-5.46875,-5.46875,17.90625
Encheer,-23.75,-23.75,-5.84375,-5.84375,17.90625
Plebescite,-23.625,-23.625,-5.71875,-5.71875,17.90625
Luciferidae,-23.75,-23.75,-5.84375,-5.84375,17.90625
Feigns,-23.375,-23.375,-5.46875,-5.46875,17.90625
Doddypoll,-23.375,-23.375,-5.46875,-5.46875,17.90625
Exhauster,-23.25,-23.25,-5.34375,-5.34375,17.90625
Unassiduous,-23.5,-23.5,-5.59375,-5.59375,17.90625
Kinetophobia,-23.625,-23.625,-5.71875,-5.71875,17.90625
Demetrian,-23.5,-23.5,-5.59375,-5.59375,17.90625
Unilluminative,-23.5,-23.5,-5.59375,-5.59375,17.90625
Nonworship,-23.625,-23.625,-5.71875,-5.71875,17.90625
Antipart,-24.0,-24.0,-6.09375,-6.09375,17.90625
Uncorrelative,-23.75,-23.75,-5.84375,-5.84375,17.90625
Lowbrows,-23.375,-23.375,-5.46875,-5.46875,17.90625
Tetrapodous,-23.375,-23.375,-5.46875,-5.46875,17.90625
Redenial,-23.625,-23.625,-5.71875,-5.71875,17.90625
Prefectship,-23.875,-23.875,-5.96875,-5.96875,17.90625
Nonpungent,-23.5,-23.5,-5.59375,-5.59375,17.90625
Microvax,-23.375,-23.375,-5.46875,-5.46875,17.90625
Fennoman,-24.0,-24.0,-6.09375,-6.09375,17.90625
Transferror,-23.625,-23.625,-5.71875,-5.71875,17.90625
Economism,-24.0,-24.0,-6.09375,-6.09375,17.90625
Emplunge,-23.625,-23.625,-5.71875,-5.71875,17.90625
Prolify,-23.75,-23.75,-5.84375,-5.84375,17.90625
Yuapin,-23.5,-23.5,-5.59375,-5.59375,17.90625
Unsigmatic,-23.5,-23.5,-5.59375,-5.59375,17.90625
Hymnograher,-23.5,-23.5,-5.59375,-5.59375,17.90625
Superintender,-23.25,-23.25,-5.34375,-5.34375,17.90625
Scaphite,-23.375,-23.375,-5.46875,-5.46875,17.90625
Palingenist,-23.5,-23.5,-5.59375,-5.59375,17.90625
Falsetto,-23.875,-23.875,-5.96875,-5.96875,17.90625
Desiccatory,-23.375,-23.375,-5.46875,-5.46875,17.90625
Unproducible,-23.625,-23.625,-5.71875,-5.71875,17.90625
Aliofar,-23.75,-23.75,-5.84375,-5.84375,17.90625
Middleman,-23.625,-23.625,-5.71875,-5.71875,17.90625
Pythonic,-23.5,-23.5,-5.59375,-5.59375,17.90625
Disinters,-23.5,-23.5,-5.59375,-5.59375,17.90625
Diluendo,-23.625,-23.625,-5.71875,-5.71875,17.90625
Chequerboard,-23.875,-23.875,-5.96875,-5.96875,17.90625
Greengroceries,-23.375,-23.375,-5.46875,-5.46875,17.90625
Minerologist,-23.5,-23.5,-5.59375,-5.59375,17.90625
Pericecitis,-23.375,-23.375,-5.46875,-5.46875,17.90625
Malaxator,-23.5,-23.5,-5.59375,-5.59375,17.90625
Unhaste,-23.625,-23.625,-5.71875,-5.71875,17.90625
Taintproof,-23.625,-23.625,-5.71875,-5.71875,17.90625
Explicate,-23.625,-23.625,-5.71875,-5.71875,17.90625
Federatist,-23.5,-23.5,-5.59375,-5.59375,17.90625
Congenerical,-23.625,-23.625,-5.71875,-5.71875,17.90625
Catocathartic,-23.5,-23.5,-5.59375,-5.59375,17.90625
Rhipidium,-23.375,-23.375,-5.46875,-5.46875,17.90625
Scrunch,-23.5,-23.5,-5.59375,-5.59375,17.90625
Supervisual,-23.625,-23.625,-5.71875,-5.71875,17.90625
Dopinesses,-23.5,-23.5,-5.59375,-5.59375,17.90625
Subparty,-23.75,-23.75,-5.84375,-5.84375,17.90625
Chinamania,-24.0,-24.0,-6.09375,-6.09375,17.90625
Underactor,-23.625,-23.625,-5.71875,-5.71875,17.90625
Ineffulgent,-23.5,-23.5,-5.59375,-5.59375,17.90625
Eristical,-23.5,-23.5,-5.59375,-5.59375,17.90625
Downhills,-23.5,-23.5,-5.59375,-5.59375,17.90625
Incensories,-23.5,-23.5,-5.59375,-5.59375,17.90625
Laotian,-23.375,-23.375,-5.46875,-5.46875,17.90625
Overmerciful,-23.5,-23.5,-5.59375,-5.59375,17.90625
Stumblebum,-23.25,-23.25,-5.34375,-5.34375,17.90625
Bolognese,-23.875,-23.875,-5.96875,-5.96875,17.90625
Japonize,-24.0,-24.0,-6.09375,-6.09375,17.90625
Fetiches,-23.625,-23.625,-5.71875,-5.71875,17.90625
Biconjugate,-23.625,-23.625,-5.71875,-5.71875,17.90625
Domesticate,-23.625,-23.625,-5.71875,-5.71875,17.90625
Crackleware,-23.375,-23.375,-5.46875,-5.46875,17.90625
Wethers,-23.375,-23.375,-5.46875,-5.46875,17.90625
Catchier,-23.375,-23.375,-5.46875,-5.46875,17.90625
Resects,-23.375,-23.375,-5.46875,-5.46875,17.90625
Unmiter,-23.625,-23.625,-5.71875,-5.71875,17.90625
Subengineer,-23.625,-23.625,-5.71875,-5.71875,17.90625
Variancy,-23.5,-23.5,-5.59375,-5.59375,17.90625
Odoriferant,-23.5,-23.5,-5.59375,-5.59375,17.90625
Piquets,-23.75,-23.75,-5.84375,-5.84375,17.90625
Cribber,-23.5,-23.5,-5.59375,-5.59375,17.90625
Inqilab,-23.875,-23.875,-5.96875,-5.96875,17.90625
Illuminatist,-23.25,-23.25,-5.34375,-5.34375,17.90625
Oxidiser,-23.5,-23.5,-5.59375,-5.59375,17.90625
Homotype,-23.75,-23.75,-5.84375,-5.84375,17.90625
Pulverin,-23.5,-23.5,-5.59375,-5.59375,17.90625
Babuism,-24.0,-24.0,-6.09375,-6.09375,17.90625
Ballistician,-23.375,-23.375,-5.46875,-5.46875,17.90625
Counteraddress,-23.875,-23.875,-5.96875,-5.96875,17.90625
Naivite,-23.375,-23.375,-5.46875,-5.46875,17.90625
Labordom,-23.625,-23.625,-5.71875,-5.71875,17.90625
Interpolant,-23.625,-23.625,-5.71875,-5.71875,17.90625
Unnatural,-23.375,-23.375,-5.46875,-5.46875,17.90625
Illogicalities,-23.75,-23.75,-5.84375,-5.84375,17.90625
Nonimmunities,-23.375,-23.375,-5.46875,-5.46875,17.90625
Shrinkage,-23.625,-23.625,-5.71875,-5.71875,17.90625
Rewriters,-23.5,-23.5,-5.59375,-5.59375,17.90625
Gasmaker,-23.625,-23.625,-5.71875,-5.71875,17.90625
Dissocialize,-23.5,-23.5,-5.59375,-5.59375,17.90625
Unregular,-23.625,-23.625,-5.71875,-5.71875,17.90625
Buttonholder,-23.625,-23.625,-5.71875,-5.71875,17.90625
Conelrads,-23.375,-23.375,-5.46875,-5.46875,17.90625
Brainworker,-23.75,-23.75,-5.84375,-5.84375,17.90625
Intelligencer,-23.25,-23.25,-5.34375,-5.34375,17.90625
Homoblastic,-23.625,-23.625,-5.71875,-5.71875,17.90625
Mopeiest,-23.5,-23.5,-5.59375,-5.59375,17.90625
Crayer,-23.5,-23.5,-5.59375,-5.59375,17.90625
Whoremonger,-23.75,-23.75,-5.84375,-5.84375,17.90625
Maugis,-23.75,-23.75,-5.84375,-5.84375,17.90625
Postexist,-23.625,-23.625,-5.71875,-5.71875,17.90625
Homocerebrin,-23.375,-23.375,-5.46875,-5.46875,17.90625
Shaikh,-23.5,-23.5,-5.59375,-5.59375,17.90625
Ensilist,-23.625,-23.625,-5.71875,-5.71875,17.90625
Welsom,-23.625,-23.625,-5.71875,-5.71875,17.90625
Nonpassible,-23.375,-23.375,-5.46875,-5.46875,17.90625
Splenoid,-23.375,-23.375,-5.46875,-5.46875,17.90625
Chelator,-23.75,-23.75,-5.84375,-5.84375,17.90625
Heteropelmous,-23.375,-23.375,-5.46875,-5.46875,17.90625
Prescriber,-23.625,-23.625,-5.71875,-5.71875,17.90625
Protestantism,-24.0,-24.0,-6.09375,-6.09375,17.90625
Delirant,-23.625,-23.625,-5.71875,-5.71875,17.90625
Antineutral,-23.5,-23.5,-5.625,-5.625,17.875
Provocant,-23.5,-23.5,-5.625,-5.625,17.875
Provocational,-23.375,-23.375,-5.5,-5.5,17.875
Phonometer,-23.375,-23.375,-5.5,-5.5,17.875
Suaveolent,-23.5,-23.5,-5.625,-5.625,17.875
Preassigns,-23.5,-23.5,-5.625,-5.625,17.875
Semineutral,-23.375,-23.375,-5.5,-5.5,17.875
Curculionist,-23.375,-23.375,-5.5,-5.5,17.875
Criticist,-23.5,-23.5,-5.625,-5.625,17.875
Resenter,-23.5,-23.5,-5.625,-5.625,17.875
Inflater,-23.5,-23.5,-5.625,-5.625,17.875
Nonferocious,-23.375,-23.375,-5.5,-5.5,17.875
Semitertian,-23.25,-23.25,-5.375,-5.375,17.875
Turtleneck,-23.25,-23.25,-5.375,-5.375,17.875
Philornithic,-23.5,-23.5,-5.625,-5.625,17.875
Conceder,-23.5,-23.5,-5.625,-5.625,17.875
Festoonery,-23.375,-23.375,-5.5,-5.5,17.875
Genethlic,-23.5,-23.5,-5.625,-5.625,17.875
Entermete,-23.5,-23.5,-5.625,-5.625,17.875
Pyramidologist,-23.25,-23.25,-5.375,-5.375,17.875
Semipertinent,-23.5,-23.5,-5.625,-5.625,17.875
Predeterminant,-23.5,-23.5,-5.625,-5.625,17.875
Pipework,-23.25,-23.25,-5.375,-5.375,17.875
Syconidae,-23.5,-23.5,-5.625,-5.625,17.875
Accompanist,-23.375,-23.375,-5.5,-5.5,17.875
Silicify,-23.5,-23.5,-5.625,-5.625,17.875
Departure,-23.5,-23.5,-5.625,-5.625,17.875
Picaroon,-23.375,-23.375,-5.5,-5.5,17.875
Reservative,-23.5,-23.5,-5.625,-5.625,17.875
Incommodity,-23.375,-23.375,-5.5,-5.5,17.875
Emulge,-23.5,-23.5,-5.625,-5.625,17.875
Evangelistship,-23.625,-23.625,-5.75,-5.75,17.875
Unmysterious,-23.5,-23.5,-5.625,-5.625,17.875
Underrealize,-23.5,-23.5,-5.625,-5.625,17.875
Reerect,-23.5,-23.5,-5.625,-5.625,17.875
Flagstaffs,-23.25,-23.25,-5.375,-5.375,17.875
Broacher,-23.25,-23.25,-5.375,-5.375,17.875
Semianimal,-23.25,-23.25,-5.375,-5.375,17.875
Rogues,-23.375,-23.375,-5.5,-5.5,17.875
Barrage,-23.625,-23.625,-5.75,-5.75,17.875
Symptomical,-23.5,-23.5,-5.625,-5.625,17.875
Undexterous,-23.375,-23.375,-5.5,-5.5,17.875
Sericulturist,-23.375,-23.375,-5.5,-5.5,17.875
Withdaw,-23.25,-23.25,-5.375,-5.375,17.875
Nonremedy,-23.375,-23.375,-5.5,-5.5,17.875
Mockish,-23.5,-23.5,-5.625,-5.625,17.875
Archbishoprics,-23.625,-23.625,-5.75,-5.75,17.875
Manuevers,-23.625,-23.625,-5.75,-5.75,17.875
Transmogrifier,-23.25,-23.25,-5.375,-5.375,17.875
Invocative,-23.25,-23.25,-5.375,-5.375,17.875
Whippers,-23.375,-23.375,-5.5,-5.5,17.875
Preaffirmative,-23.625,-23.625,-5.75,-5.75,17.875
Ratiocinations,-23.375,-23.375,-5.5,-5.5,17.875
Unannunciative,-23.5,-23.5,-5.625,-5.625,17.875
Bridemaid,-23.125,-23.125,-5.25,-5.25,17.875
Nonsteroid,-23.25,-23.25,-5.375,-5.375,17.875
Prostitutor,-23.375,-23.375,-5.5,-5.5,17.875
Entrepot,-23.5,-23.5,-5.625,-5.625,17.875
Romancers,-23.25,-23.25,-5.375,-5.375,17.875
Upwound,-23.5,-23.5,-5.625,-5.625,17.875
Nonmyopic,-23.5,-23.5,-5.625,-5.625,17.875
Dyophysitic,-23.375,-23.375,-5.5,-5.5,17.875
Cryptical,-23.5,-23.5,-5.625,-5.625,17.875
Evacuative,-23.375,-23.375,-5.5,-5.5,17.875
Archegone,-23.375,-23.375,-5.5,-5.5,17.875
Paughty,-23.25,-23.25,-5.375,-5.375,17.875
Whipcrack,-23.375,-23.375,-5.5,-5.5,17.875
Purportless,-23.375,-23.375,-5.5,-5.5,17.875
Phonestheme,-23.5,-23.5,-5.625,-5.625,17.875
Overruler,-23.375,-23.375,-5.5,-5.5,17.875
Nonversatility,-23.375,-23.375,-5.5,-5.5,17.875
Slavemonger,-23.375,-23.375,-5.5,-5.5,17.875
Homozygosity,-23.5,-23.5,-5.625,-5.625,17.875
Redistrict,-23.375,-23.375,-5.5,-5.5,17.875
Imploratory,-23.5,-23.5,-5.625,-5.625,17.875
Phonol,-23.5,-23.5,-5.625,-5.625,17.875
Turboblower,-23.375,-23.375,-5.5,-5.5,17.875
Synthol,-23.25,-23.25,-5.375,-5.375,17.875
Sybaritical,-23.375,-23.375,-5.5,-5.5,17.875
Immortaliser,-23.5,-23.5,-5.625,-5.625,17.875
Ronsardist,-23.5,-23.5,-5.625,-5.625,17.875
Phociform,-23.5,-23.5,-5.625,-5.625,17.875
Rivulariaceous,-23.25,-23.25,-5.375,-5.375,17.875
Transducer,-23.625,-23.625,-5.8125,-5.8125,17.8125
Precess,-23.5,-23.5,-5.6875,-5.6875,17.8125
Garlandless,-23.625,-23.625,-5.8125,-5.8125,17.8125
Rasure,-23.625,-23.625,-5.8125,-5.8125,17.8125
Noneducatory,-23.5,-23.5,-5.6875,-5.6875,17.8125
Superproduce,-23.375,-23.375,-5.5625,-5.5625,17.8125
Inulaceous,-23.5,-23.5,-5.6875,-5.6875,17.8125
Tornadic,-23.5,-23.5,-5.6875,-5.6875,17.8125
Vigesimo,-23.75,-23.75,-5.9375,-5.9375,17.8125
Knuckle,-23.25,-23.25,-5.4375,-5.4375,17.8125
Tinkerbird,-23.5,-23.5,-5.6875,-5.6875,17.8125
Lamnoid,-23.625,-23.625,-5.8125,-5.8125,17.8125
Preinstructive,-23.5,-23.5,-5.6875,-5.6875,17.8125
Uncomplemental,-23.75,-23.75,-5.9375,-5.9375,17.8125
Bisync,-23.5,-23.5,-5.6875,-5.6875,17.8125
Porism,-23.75,-23.75,-5.9375,-5.9375,17.8125
Noneruptive,-23.5,-23.5,-5.6875,-5.6875,17.8125
Bepuff,-23.5,-23.5,-5.6875,-5.6875,17.8125
Philogenitive,-23.625,-23.625,-5.8125,-5.8125,17.8125
Reduplicatory,-23.625,-23.625,-5.8125,-5.8125,17.8125
Contester,-23.625,-23.625,-5.8125,-5.8125,17.8125
Silicles,-23.5,-23.5,-5.6875,-5.6875,17.8125
Paronymize,-23.75,-23.75,-5.9375,-5.9375,17.8125
Reseen,-23.625,-23.625,-5.8125,-5.8125,17.8125
Entrail,-23.5,-23.5,-5.6875,-5.6875,17.8125
Unactual,-23.625,-23.625,-5.8125,-5.8125,17.8125
Uncoaxal,-23.5,-23.5,-5.6875,-5.6875,17.8125
Misrecite,-23.625,-23.625,-5.8125,-5.8125,17.8125
Pretrace,-23.625,-23.625,-5.8125,-5.8125,17.8125
Undismay,-23.5,-23.5,-5.6875,-5.6875,17.8125
Reimbush,-23.5,-23.5,-5.6875,-5.6875,17.8125
Doublespeak,-23.5,-23.5,-5.6875,-5.6875,17.8125
Precautionary,-23.5,-23.5,-5.6875,-5.6875,17.8125
Antiprimer,-23.75,-23.75,-5.9375,-5.9375,17.8125
Flioma,-23.625,-23.625,-5.8125,-5.8125,17.8125
Minvend,-23.5,-23.5,-5.6875,-5.6875,17.8125
Platens,-23.5,-23.5,-5.6875,-5.6875,17.8125
Pretextuous,-23.625,-23.625,-5.8125,-5.8125,17.8125
Constructer,-23.625,-23.625,-5.8125,-5.8125,17.8125
Standoff,-23.5,-23.5,-5.6875,-5.6875,17.8125
Knightlike,-23.5,-23.5,-5.6875,-5.6875,17.8125
Fibroblastic,-23.375,-23.375,-5.5625,-5.5625,17.8125
Enomotarch,-23.625,-23.625,-5.8125,-5.8125,17.8125
Citynesses,-23.875,-23.875,-6.0625,-6.0625,17.8125
Finesser,-23.625,-23.625,-5.8125,-5.8125,17.8125
Nonsingularity,-23.625,-23.625,-5.8125,-5.8125,17.8125
Premonarchal,-23.625,-23.625,-5.8125,-5.8125,17.8125
Paulinist,-23.5,-23.5,-5.6875,-5.6875,17.8125
Agnate,-23.75,-23.75,-5.9375,-5.9375,17.8125
Deadtongue,-23.25,-23.25,-5.4375,-5.4375,17.8125
Multigerm,-23.625,-23.625,-5.8125,-5.8125,17.8125
Uncognoscible,-23.5,-23.5,-5.6875,-5.6875,17.8125
Suggillate,-23.5,-23.5,-5.6875,-5.6875,17.8125
Antilogarithms,-23.625,-23.625,-5.84375,-5.84375,17.78125
Millclapper,-23.375,-23.375,-5.59375,-5.59375,17.78125
Superwrought,-23.25,-23.25,-5.46875,-5.46875,17.78125
Orchidotomy,-23.375,-23.375,-5.59375,-5.59375,17.78125
Lupercal,-23.0,-23.0,-5.21875,-5.21875,17.78125
Abominates,-23.25,-23.25,-5.46875,-5.46875,17.78125
Homotaxial,-23.625,-23.625,-5.84375,-5.84375,17.78125
Latchmen,-23.5,-23.5,-5.71875,-5.71875,17.78125
Huggery,-23.375,-23.375,-5.59375,-5.59375,17.78125
Inirritative,-23.5,-23.5,-5.71875,-5.71875,17.78125
Coproite,-23.625,-23.625,-5.84375,-5.84375,17.78125
Collectivity,-23.5,-23.5,-5.71875,-5.71875,17.78125
Rescripts,-23.5,-23.5,-5.71875,-5.71875,17.78125
Pentyne,-23.5,-23.5,-5.71875,-5.71875,17.78125
Livens,-23.5,-23.5,-5.71875,-5.71875,17.78125
Reford,-23.25,-23.25,-5.46875,-5.46875,17.78125
Stummer,-23.625,-23.625,-5.84375,-5.84375,17.78125
Milkshake,-23.5,-23.5,-5.71875,-5.71875,17.78125
Unominous,-23.5,-23.5,-5.71875,-5.71875,17.78125
Enslave,-23.5,-23.5,-5.71875,-5.71875,17.78125
Neighbour,-23.25,-23.25,-5.46875,-5.46875,17.78125
Unregressive,-23.5,-23.5,-5.71875,-5.71875,17.78125
Unmagnetical,-23.375,-23.375,-5.59375,-5.59375,17.78125
Oppugnate,-23.625,-23.625,-5.84375,-5.84375,17.78125
Brazilin,-23.5,-23.5,-5.71875,-5.71875,17.78125
Fusions,-23.5,-23.5,-5.71875,-5.71875,17.78125
Melancholish,-23.25,-23.25,-5.46875,-5.46875,17.78125
Phthalocyanine,-23.5,-23.5,-5.71875,-5.71875,17.78125
Vilipend,-23.375,-23.375,-5.59375,-5.59375,17.78125
Swirrer,-23.375,-23.375,-5.59375,-5.59375,17.78125
Sulphury,-23.375,-23.375,-5.59375,-5.59375,17.78125
Fruitgrower,-23.125,-23.125,-5.34375,-5.34375,17.78125
Neocubism,-23.75,-23.75,-5.96875,-5.96875,17.78125
Disaffirmance,-23.75,-23.75,-5.96875,-5.96875,17.78125
Haruspices,-23.5,-23.5,-5.71875,-5.71875,17.78125
Absampere,-23.375,-23.375,-5.59375,-5.59375,17.78125
Source,-23.5,-23.5,-5.71875,-5.71875,17.78125
Transvalue,-23.75,-23.75,-5.96875,-5.96875,17.78125
Unusuality,-23.625,-23.625,-5.84375,-5.84375,17.78125
Lamprophony,-23.625,-23.625,-5.84375,-5.84375,17.78125
Trimeric,-23.5,-23.5,-5.71875,-5.71875,17.78125
Belialist,-23.25,-23.25,-5.46875,-5.46875,17.78125
Platitudinism,-23.75,-23.75,-5.96875,-5.96875,17.78125
Coconstituent,-23.25,-23.25,-5.46875,-5.46875,17.78125
Pileiform,-23.625,-23.625,-5.84375,-5.84375,17.78125
Parabolicalism,-23.75,-23.75,-5.96875,-5.96875,17.78125
Poephagus,-23.375,-23.375,-5.59375,-5.59375,17.78125
Sematography,-23.5,-23.5,-5.71875,-5.71875,17.78125
Nonmediative,-23.625,-23.625,-5.84375,-5.84375,17.78125
Dummerer,-23.625,-23.625,-5.84375,-5.84375,17.78125
Dollmaker,-23.25,-23.25,-5.46875,-5.46875,17.78125
Togate,-23.625,-23.625,-5.84375,-5.84375,17.78125
Totemist,-23.25,-23.25,-5.46875,-5.46875,17.78125
Cramps,-23.25,-23.25,-5.46875,-5.46875,17.78125
Hypostatise,-23.5,-23.5,-5.71875,-5.71875,17.78125
Communitorium,-23.5,-23.5,-5.71875,-5.71875,17.78125
Douvecot,-23.5,-23.5,-5.71875,-5.71875,17.78125
Inquisitorship,-23.625,-23.625,-5.84375,-5.84375,17.78125
Dulcian,-23.25,-23.25,-5.46875,-5.46875,17.78125
Underspin,-23.5,-23.5,-5.71875,-5.71875,17.78125
Concentrations,-23.75,-23.75,-5.96875,-5.96875,17.78125
Punier,-23.625,-23.625,-5.84375,-5.84375,17.78125
Superpure,-23.375,-23.375,-5.59375,-5.59375,17.78125
Oecist,-23.375,-23.375,-5.59375,-5.59375,17.78125
Carbonyl,-23.375,-23.375,-5.59375,-5.59375,17.78125
Chylous,-23.5,-23.5,-5.71875,-5.71875,17.78125
Releasability,-23.5,-23.5,-5.71875,-5.71875,17.78125
Pelasgian,-23.125,-23.125,-5.34375,-5.34375,17.78125
Occasionalism,-23.75,-23.75,-5.96875,-5.96875,17.78125
Retrain,-23.5,-23.5,-5.71875,-5.71875,17.78125
Pendative,-23.125,-23.125,-5.34375,-5.34375,17.78125
Suppurates,-23.5,-23.5,-5.71875,-5.71875,17.78125
Emperorship,-23.375,-23.375,-5.59375,-5.59375,17.78125
Octect,-23.5,-23.5,-5.71875,-5.71875,17.78125
